itlCode,itlName,year,gvaMillionGbp,gdpMillionGbp
TLD72,Liverpool,2000,6657,7328
TLD72,Liverpool,2001,7095,7776
TLD72,Liverpool,2002,7517,8232
TLD72,Liverpool,2003,8274,9034
TLD72,Liverpool,2004,8816,9634
TLD72,Liverpool,2005,9315,10155
TLD72,Liverpool,2006,10180,11051
TLD72,Liverpool,2007,10147,11054
TLD72,Liverpool,2008,10701,11596
TLD72,Liverpool,2009,11209,12045
TLD72,Liverpool,2010,11226,12301
TLD72,Liverpool,2011,11291,12488
TLD72,Liverpool,2012,11087,12259
TLD72,Liverpool,2013,11225,12511
TLD72,Liverpool,2014,11779,13118
TLD72,Liverpool,2015,12110,13458
TLD72,Liverpool,2016,12318,13706
TLD72,Liverpool,2017,12809,14286
TLD72,Liverpool,2018,12955,14582
TLD72,Liverpool,2019,14077,15723
TLD72,Liverpool,2020,13715,15080
TLD72,Liverpool,2021,15236,16978
TLD72,Liverpool,2022,16846,18745
TLD72,Liverpool,2023,18431,20347
TLD73,Sefton,1998,2141,2496
TLD73,Sefton,1999,2288,2670
TLD73,Sefton,2000,2357,2753
TLD73,Sefton,2001,2514,2920
TLD73,Sefton,2002,2685,3110
TLD73,Sefton,2003,2855,3306
TLD73,Sefton,2004,3002,3479
TLD73,Sefton,2005,3090,3571
TLD73,Sefton,2006,3285,3775
TLD73,Sefton,2007,3328,3831
TLD73,Sefton,2008,3457,3957
TLD73,Sefton,2009,3506,3967
TLD73,Sefton,2010,3525,4116
TLD73,Sefton,2011,3431,4082
TLD73,Sefton,2012,3429,4065
TLD73,Sefton,2013,3482,4174
TLD73,Sefton,2014,3625,4333
TLD73,Sefton,2015,3748,4461
TLD73,Sefton,2016,3900,4633
TLD73,Sefton,2017,4040,4821
TLD73,Sefton,2018,4103,4967
TLD73,Sefton,2019,4182,5059
TLD73,Sefton,2020,4186,4935
TLD73,Sefton,2021,4699,5639
TLD73,Sefton,2022,4991,5999
TLD73,Sefton,2023,5368,6376
TLD74,Wirral,1998,2581,3001
TLD74,Wirral,1999,2764,3215
TLD74,Wirral,2000,2846,3312
TLD74,Wirral,2001,3016,3492
TLD74,Wirral,2002,3190,3692
TLD74,Wirral,2003,3423,3958
TLD74,Wirral,2004,3649,4216
TLD74,Wirral,2005,3716,4289
TLD74,Wirral,2006,3941,4525
TLD74,Wirral,2007,3995,4598
TLD74,Wirral,2008,4137,4741
TLD74,Wirral,2009,4166,4729
TLD74,Wirral,2010,4162,4879
TLD74,Wirral,2011,4185,4975
TLD74,Wirral,2012,4243,5014
TLD74,Wirral,2013,4327,5164
TLD74,Wirral,2014,4515,5367
TLD74,Wirral,2015,4750,5607
TLD74,Wirral,2016,4697,5573
TLD74,Wirral,2017,4884,5815
TLD74,Wirral,2018,4925,5946
TLD74,Wirral,2019,5241,6274
TLD74,Wirral,2020,5234,6112
TLD74,Wirral,2021,5441,6515
TLD74,Wirral,2022,5979,7125
TLD74,Wirral,2023,6625,7778
TLE11,"Kingston upon Hull, City of",1998,3023,3415
TLE11,"Kingston upon Hull, City of",1999,3104,3517
TLE11,"Kingston upon Hull, City of",2000,3304,3725
TLE11,"Kingston upon Hull, City of",2001,3472,3897
TLE11,"Kingston upon Hull, City of",2002,3716,4159
TLE11,"Kingston upon Hull, City of",2003,3996,4466
TLE11,"Kingston upon Hull, City of",2004,4096,4606
TLE11,"Kingston upon Hull, City of",2005,4292,4813
TLE11,"Kingston upon Hull, City of",2006,4711,5250
TLE11,"Kingston upon Hull, City of",2007,4941,5497
TLE11,"Kingston upon Hull, City of",2008,5472,6018
TLE11,"Kingston upon Hull, City of",2009,5482,5973
TLE11,"Kingston upon Hull, City of",2010,5213,5758
TLE11,"Kingston upon Hull, City of",2011,5025,5619
TLE11,"Kingston upon Hull, City of",2012,5097,5704
TLE11,"Kingston upon Hull, City of",2013,5090,5757
TLE11,"Kingston upon Hull, City of",2014,5132,5832
TLE11,"Kingston upon Hull, City of",2015,5386,6124
TLE11,"Kingston upon Hull, City of",2016,5536,6341
TLE11,"Kingston upon Hull, City of",2017,5761,6592
TLE11,"Kingston upon Hull, City of",2018,5943,6803
TLE11,"Kingston upon Hull, City of",2019,6044,6918
TLE11,"Kingston upon Hull, City of",2020,5423,6200
TLE11,"Kingston upon Hull, City of",2021,6367,7232
TLE11,"Kingston upon Hull, City of",2022,6713,7621
TLE11,"Kingston upon Hull, City of",2023,7403,8300
TLE12,East Riding of Yorkshire,1998,3742,4174
TLE12,East Riding of Yorkshire,1999,3714,4187
TLE12,East Riding of Yorkshire,2000,3869,4367
TLE12,East Riding of Yorkshire,2001,4063,4584
TLE12,East Riding of Yorkshire,2002,4385,4945
TLE12,East Riding of Yorkshire,2003,4663,5266
TLE12,East Riding of Yorkshire,2004,5007,5642
TLE12,East Riding of Yorkshire,2005,5134,5860
TLE12,East Riding of Yorkshire,2006,5430,6179
TLE12,East Riding of Yorkshire,2007,5510,6278
TLE12,East Riding of Yorkshire,2008,5597,6353
TLE12,East Riding of Yorkshire,2009,5352,6041
TLE12,East Riding of Yorkshire,2010,5193,5956
TLE12,East Riding of Yorkshire,2011,5216,6052
TLE12,East Riding of Yorkshire,2012,5370,6216
TLE12,East Riding of Yorkshire,2013,5525,6441
TLE12,East Riding of Yorkshire,2014,5808,6762
TLE12,East Riding of Yorkshire,2015,6054,7052
TLE12,East Riding of Yorkshire,2016,6134,7211
TLE12,East Riding of Yorkshire,2017,6399,7512
TLE12,East Riding of Yorkshire,2018,6830,7982
TLE12,East Riding of Yorkshire,2019,7139,8325
TLE12,East Riding of Yorkshire,2020,6947,7962
TLE12,East Riding of Yorkshire,2021,8048,9201
TLE12,East Riding of Yorkshire,2022,8621,9819
TLE12,East Riding of Yorkshire,2023,9375,10564
TLE13,North and North East Lincolnshire,1998,4018,4524
TLE13,North and North East Lincolnshire,1999,4008,4548
TLE13,North and North East Lincolnshire,2000,4173,4731
TLE13,North and North East Lincolnshire,2001,4363,4926
TLE13,North and North East Lincolnshire,2002,4498,5084
TLE13,North and North East Lincolnshire,2003,4919,5548
TLE13,North and North East Lincolnshire,2004,5204,5883
TLE13,North and North East Lincolnshire,2005,5446,6158
TLE13,North and North East Lincolnshire,2006,5493,6229
TLE13,North and North East Lincolnshire,2007,6099,6861
TLE13,North and North East Lincolnshire,2008,6430,7183
TLE13,North and North East Lincolnshire,2009,6052,6737
TLE13,North and North East Lincolnshire,2010,6218,6980
TLE13,North and North East Lincolnshire,2011,6016,6850
TLE13,North and North East Lincolnshire,2012,6052,6894
TLE13,North and North East Lincolnshire,2013,6222,7150
TLE13,North and North East Lincolnshire,2014,6458,7423
TLE13,North and North East Lincolnshire,2015,6972,7988
TLE13,North and North East Lincolnshire,2016,7053,8150
TLE13,North and North East Lincolnshire,2017,7469,8601
TLE13,North and North East Lincolnshire,2018,7352,8527
TLE13,North and North East Lincolnshire,2019,8289,9491
TLE13,North and North East Lincolnshire,2020,7720,8812
TLE13,North and North East Lincolnshire,2021,9390,10695
TLE13,North and North East Lincolnshire,2022,9672,10926
TLE13,North and North East Lincolnshire,2023,9830,10993
TLE21,York,1998,3200,3409
TLE21,York,1999,3338,3574
TLE21,York,2000,3496,3753
TLE21,York,2001,3769,3981
TLE21,York,2002,4169,4296
TLE21,York,2003,4463,4574
TLE21,York,2004,4705,4961
TLE21,York,2005,4867,5121
TLE21,York,2006,4950,5176
TLE21,York,2007,5191,5462
TLE21,York,2008,5204,5476
TLE21,York,2009,5051,5263
TLE21,York,2010,5149,5450
TLE21,York,2011,5249,5670
TLE21,York,2012,5374,5808
TLE21,York,2013,5404,5886
TLE21,York,2014,5523,6064
TLE21,York,2015,5640,6203
TLE21,York,2016,5817,6475
TLE21,York,2017,6210,6894
TLE21,York,2018,6350,7046
TLE21,York,2019,6405,7089
TLE21,York,2020,5904,6472
TLE21,York,2021,6756,7436
TLE21,York,2022,7705,8464
TLE21,York,2023,8511,9279
TLE22,North Yorkshire,1998,7392,8383
TLE22,North Yorkshire,1999,7540,8611
TLE22,North Yorkshire,2000,7900,8999
TLE22,North Yorkshire,2001,8294,9438
TLE22,North Yorkshire,2002,9058,10255
TLE22,North Yorkshire,2003,9543,10819
TLE22,North Yorkshire,2004,9932,11286
TLE22,North Yorkshire,2005,10213,11699
TLE22,North Yorkshire,2006,10760,12291
TLE22,North Yorkshire,2007,11391,12964
TLE22,North Yorkshire,2008,11686,13228
TLE22,North Yorkshire,2009,11394,12800
TLE22,North Yorkshire,2010,11326,12955
TLE22,North Yorkshire,2011,11765,13622
TLE22,North Yorkshire,2012,12074,13873
TLE22,North Yorkshire,2013,12599,14412
TLE22,North Yorkshire,2014,12860,14750
TLE22,North Yorkshire,2015,13097,15025
TLE22,North Yorkshire,2016,13512,15652
TLE22,North Yorkshire,2017,14431,16654
TLE22,North Yorkshire,2018,14484,16781
TLE22,North Yorkshire,2019,15200,17492
TLE22,North Yorkshire,2020,14623,16545
TLE22,North Yorkshire,2021,16486,18801
TLE22,North Yorkshire,2022,18057,20553
TLE22,North Yorkshire,2023,19945,22433
TLE32,Sheffield,1998,6524,7295
TLE32,Sheffield,1999,6577,7401
TLE32,Sheffield,2000,6877,7732
TLE32,Sheffield,2001,7506,8359
TLE32,Sheffield,2002,8018,8911
TLE32,Sheffield,2003,8576,9522
TLE32,Sheffield,2004,9092,10115
TLE32,Sheffield,2005,9529,10571
TLE32,Sheffield,2006,10087,11165
TLE32,Sheffield,2007,10736,11841
TLE32,Sheffield,2008,10603,11694
TLE32,Sheffield,2009,10671,11656
TLE32,Sheffield,2010,10886,11997
TLE32,Sheffield,2011,11151,12426
TLE32,Sheffield,2012,11357,12645
TLE32,Sheffield,2013,11682,13025
TLE32,Sheffield,2014,11916,13371
TLE32,Sheffield,2015,12205,13739
TLE32,Sheffield,2016,12318,13906
TLE32,Sheffield,2017,12488,14146
TLE32,Sheffield,2018,12560,14243
TLE32,Sheffield,2019,13154,14938
TLE32,Sheffield,2020,13227,14752
TLE32,Sheffield,2021,14218,15912
TLE32,Sheffield,2022,15727,17499
TLE32,Sheffield,2023,17295,19052
TLE33,Barnsley,1998,1961,2309
TLE33,Barnsley,1999,1956,2328
TLE33,Barnsley,2000,2023,2409
TLE33,Barnsley,2001,2131,2518
TLE33,Barnsley,2002,2222,2624
TLE33,Barnsley,2003,2368,2793
TLE33,Barnsley,2004,2530,2986
TLE33,Barnsley,2005,2629,3093
TLE33,Barnsley,2006,2748,3225
TLE33,Barnsley,2007,2959,3451
TLE33,Barnsley,2008,2899,3388
TLE33,Barnsley,2009,2791,3236
TLE33,Barnsley,2010,2885,3384
TLE33,Barnsley,2011,2971,3537
TLE33,Barnsley,2012,3086,3656
TLE33,Barnsley,2013,3207,3799
TLE33,Barnsley,2014,3350,3994
TLE33,Barnsley,2015,3428,4116
TLE33,Barnsley,2016,3488,4201
TLE33,Barnsley,2017,3655,4403
TLE33,Barnsley,2018,3817,4582
TLE33,Barnsley,2019,3975,4793
TLE33,Barnsley,2020,3888,4590
TLE33,Barnsley,2021,4192,4975
TLE33,Barnsley,2022,4687,5491
TLE33,Barnsley,2023,5052,5843
TLE34,Rotherham,1998,2435,2842
TLE34,Rotherham,1999,2441,2876
TLE34,Rotherham,2000,2537,2981
TLE34,Rotherham,2001,2676,3124
TLE34,Rotherham,2002,2829,3300
TLE34,Rotherham,2003,2999,3501
TLE34,Rotherham,2004,3110,3650
TLE34,Rotherham,2005,3253,3799
TLE34,Rotherham,2006,3377,3937
TLE34,Rotherham,2007,3635,4210
TLE34,Rotherham,2008,3638,4212
TLE34,Rotherham,2009,3483,4004
TLE34,Rotherham,2010,3627,4211
TLE34,Rotherham,2011,3721,4381
TLE34,Rotherham,2012,3981,4648
TLE34,Rotherham,2013,3979,4673
TLE34,Rotherham,2014,4093,4859
TLE34,Rotherham,2015,4264,5070
TLE34,Rotherham,2016,4356,5185
TLE34,Rotherham,2017,4574,5446
TLE34,Rotherham,2018,4611,5509
TLE34,Rotherham,2019,4764,5711
TLE34,Rotherham,2020,4606,5416
TLE34,Rotherham,2021,4880,5770
TLE34,Rotherham,2022,5331,6229
TLE34,Rotherham,2023,5606,6493
TLE35,Doncaster,1998,2622,3114
TLE35,Doncaster,1999,2653,3181
TLE35,Doncaster,2000,2741,3289
TLE35,Doncaster,2001,2889,3435
TLE35,Doncaster,2002,3048,3617
TLE35,Doncaster,2003,3247,3849
TLE35,Doncaster,2004,3483,4130
TLE35,Doncaster,2005,3599,4255
TLE35,Doncaster,2006,3837,4517
TLE35,Doncaster,2007,4108,4816
TLE35,Doncaster,2008,4117,4820
TLE35,Doncaster,2009,3908,4546
TLE35,Doncaster,2010,4021,4731
TLE35,Doncaster,2011,4037,4832
TLE35,Doncaster,2012,4142,4944
TLE35,Doncaster,2013,4241,5073
TLE35,Doncaster,2014,4490,5398
TLE35,Doncaster,2015,4835,5793
TLE35,Doncaster,2016,4957,5958
TLE35,Doncaster,2017,5477,6527
TLE35,Doncaster,2018,5538,6599
TLE35,Doncaster,2019,5722,6838
TLE35,Doncaster,2020,5671,6619
TLE35,Doncaster,2021,5989,7060
TLE35,Doncaster,2022,6713,7812
TLE35,Doncaster,2023,7191,8273
TLE41,Bradford,1998,5228,5915
TLE41,Bradford,1999,5497,6232
TLE41,Bradford,2000,5555,6314
TLE41,Bradford,2001,5773,6541
TLE41,Bradford,2002,5962,6771
TLE41,Bradford,2003,6282,7151
TLE41,Bradford,2004,6618,7560
TLE41,Bradford,2005,6984,7946
TLE41,Bradford,2006,7228,8228
TLE41,Bradford,2007,7605,8638
TLE41,Bradford,2008,7872,8899
TLE41,Bradford,2009,7802,8728
TLE41,Bradford,2010,7792,8869
TLE41,Bradford,2011,8063,9286
TLE41,Bradford,2012,8203,9496
TLE41,Bradford,2013,8389,9714
TLE41,Bradford,2014,8490,9852
TLE41,Bradford,2015,8800,10203
TLE41,Bradford,2016,9017,10479
TLE41,Bradford,2017,9470,11010
TLE41,Bradford,2018,9596,11169
TLE41,Bradford,2019,9720,11290
TLE41,Bradford,2020,9664,11051
TLE41,Bradford,2021,10416,11938
TLE41,Bradford,2022,11129,12812
TLE41,Bradford,2023,11745,13414
TLE42,Leeds,1998,12317,13493
TLE42,Leeds,1999,13113,14378
TLE42,Leeds,2000,13505,14828
TLE42,Leeds,2001,14072,15407
TLE42,Leeds,2002,14774,16163
TLE42,Leeds,2003,16033,17497
TLE42,Leeds,2004,17289,18791
TLE42,Leeds,2005,18577,20120
TLE42,Leeds,2006,19757,21364
TLE42,Leeds,2007,20858,22543
TLE42,Leeds,2008,20758,22425
TLE42,Leeds,2009,20706,22189
TLE42,Leeds,2010,21054,22780
TLE42,Leeds,2011,21419,23370
TLE42,Leeds,2012,21873,23940
TLE42,Leeds,2013,22477,24634
TLE42,Leeds,2014,23122,25361
TLE42,Leeds,2015,23967,26298
TLE42,Leeds,2016,24230,26687
TLE42,Leeds,2017,24951,27549
TLE42,Leeds,2018,26458,29107
TLE42,Leeds,2019,27391,30043
TLE42,Leeds,2020,25938,28191
TLE42,Leeds,2021,28823,31287
TLE42,Leeds,2022,33073,35871
TLE42,Leeds,2023,36554,39323
TLE44,Calderdale and Kirklees,1998,6137,7037
TLE44,Calderdale and Kirklees,1999,6416,7383
TLE44,Calderdale and Kirklees,2000,6511,7511
TLE44,Calderdale and Kirklees,2001,6733,7740
TLE44,Calderdale and Kirklees,2002,6871,7929
TLE44,Calderdale and Kirklees,2003,7279,8409
TLE44,Calderdale and Kirklees,2004,7599,8821
TLE44,Calderdale and Kirklees,2005,8132,9376
TLE44,Calderdale and Kirklees,2006,8479,9773
TLE44,Calderdale and Kirklees,2007,8909,10245
TLE44,Calderdale and Kirklees,2008,8867,10176
TLE44,Calderdale and Kirklees,2009,8677,9858
TLE44,Calderdale and Kirklees,2010,8801,10167
TLE44,Calderdale and Kirklees,2011,9005,10549
TLE44,Calderdale and Kirklees,2012,9247,10866
TLE44,Calderdale and Kirklees,2013,9507,11178
TLE44,Calderdale and Kirklees,2014,10280,12020
TLE44,Calderdale and Kirklees,2015,11077,12854
TLE44,Calderdale and Kirklees,2016,11209,13075
TLE44,Calderdale and Kirklees,2017,12056,14008
TLE44,Calderdale and Kirklees,2018,12711,14707
TLE44,Calderdale and Kirklees,2019,12781,14763
TLE44,Calderdale and Kirklees,2020,12276,14001
TLE44,Calderdale and Kirklees,2021,13539,15445
TLE44,Calderdale and Kirklees,2022,13900,15977
TLE44,Calderdale and Kirklees,2023,15069,17117
TLE45,Wakefield,1998,4031,4547
TLE45,Wakefield,1999,4232,4785
TLE45,Wakefield,2000,4365,4937
TLE45,Wakefield,2001,4546,5132
TLE45,Wakefield,2002,4699,5315
TLE45,Wakefield,2003,4940,5594
TLE45,Wakefield,2004,5123,5810
TLE45,Wakefield,2005,5361,6061
TLE45,Wakefield,2006,5538,6265
TLE45,Wakefield,2007,5718,6469
TLE45,Wakefield,2008,5855,6592
TLE45,Wakefield,2009,5774,6434
TLE45,Wakefield,2010,5661,6422
TLE45,Wakefield,2011,5762,6619
TLE45,Wakefield,2012,5916,6816
TLE45,Wakefield,2013,6110,7052
TLE45,Wakefield,2014,6120,7107
TLE45,Wakefield,2015,6567,7576
TLE45,Wakefield,2016,6819,7876
TLE45,Wakefield,2017,7082,8198
TLE45,Wakefield,2018,7545,8702
TLE45,Wakefield,2019,7921,9066
TLE45,Wakefield,2020,7681,8665
TLE45,Wakefield,2021,8270,9390
TLE45,Wakefield,2022,9355,10566
TLE45,Wakefield,2023,10250,11425
TLF11,Derby,1998,3773,4168
TLF11,Derby,1999,4016,4435
TLF11,Derby,2000,4181,4615
TLF11,Derby,2001,4392,4839
TLF11,Derby,2002,4636,5107
TLF11,Derby,2003,4795,5292
TLF11,Derby,2004,5190,5723
TLF11,Derby,2005,5682,6222
TLF11,Derby,2006,5854,6417
TLF11,Derby,2007,5998,6573
TLF11,Derby,2008,6127,6705
TLF11,Derby,2009,6003,6530
TLF11,Derby,2010,6079,6661
TLF11,Derby,2011,6399,7050
TLF11,Derby,2012,6529,7224
TLF11,Derby,2013,6799,7493
TLF11,Derby,2014,6643,7375
TLF11,Derby,2015,6636,7411
TLF11,Derby,2016,6702,7533
TLF11,Derby,2017,6695,7563
TLF11,Derby,2018,7167,8079
TLF11,Derby,2019,7459,8353
TLF11,Derby,2020,7788,8567
TLF11,Derby,2021,8200,9049
TLF11,Derby,2022,8462,9425
TLF11,Derby,2023,9226,10155
TLF12,East Derbyshire,1998,2905,3372
TLF12,East Derbyshire,1999,2979,3481
TLF12,East Derbyshire,2000,3037,3557
TLF12,East Derbyshire,2001,3176,3711
TLF12,East Derbyshire,2002,3273,3833
TLF12,East Derbyshire,2003,3353,3946
TLF12,East Derbyshire,2004,3510,4134
TLF12,East Derbyshire,2005,3762,4399
TLF12,East Derbyshire,2006,3843,4510
TLF12,East Derbyshire,2007,3996,4671
TLF12,East Derbyshire,2008,4155,4826
TLF12,East Derbyshire,2009,4028,4642
TLF12,East Derbyshire,2010,4184,4860
TLF12,East Derbyshire,2011,4227,4977
TLF12,East Derbyshire,2012,4417,5208
TLF12,East Derbyshire,2013,4551,5331
TLF12,East Derbyshire,2014,4725,5539
TLF12,East Derbyshire,2015,5150,6000
TLF12,East Derbyshire,2016,5268,6170
TLF12,East Derbyshire,2017,5454,6378
TLF12,East Derbyshire,2018,5717,6677
TLF12,East Derbyshire,2019,5883,6833
TLF12,East Derbyshire,2020,6096,6961
TLF12,East Derbyshire,2021,6556,7518
TLF12,East Derbyshire,2022,7083,8132
TLF12,East Derbyshire,2023,7376,8386
TLF13,South and West Derbyshire,1998,5432,6212
TLF13,South and West Derbyshire,1999,5537,6378
TLF13,South and West Derbyshire,2000,5531,6411
TLF13,South and West Derbyshire,2001,5682,6590
TLF13,South and West Derbyshire,2002,5908,6864
TLF13,South and West Derbyshire,2003,6143,7155
TLF13,South and West Derbyshire,2004,6435,7500
TLF13,South and West Derbyshire,2005,6903,7995
TLF13,South and West Derbyshire,2006,6978,8116
TLF13,South and West Derbyshire,2007,7163,8316
TLF13,South and West Derbyshire,2008,7431,8589
TLF13,South and West Derbyshire,2009,6972,8035
TLF13,South and West Derbyshire,2010,7486,8650
TLF13,South and West Derbyshire,2011,7693,8991
TLF13,South and West Derbyshire,2012,8048,9425
TLF13,South and West Derbyshire,2013,8568,9934
TLF13,South and West Derbyshire,2014,8824,10254
TLF13,South and West Derbyshire,2015,8957,10445
TLF13,South and West Derbyshire,2016,9373,10964
TLF13,South and West Derbyshire,2017,9641,11272
TLF13,South and West Derbyshire,2018,10023,11730
TLF13,South and West Derbyshire,2019,10772,12461
TLF13,South and West Derbyshire,2020,10602,12088
TLF13,South and West Derbyshire,2021,11035,12713
TLF13,South and West Derbyshire,2022,11498,13351
TLF13,South and West Derbyshire,2023,12401,14181
TLF14,Nottingham,1998,4559,4997
TLF14,Nottingham,1999,4741,5205
TLF14,Nottingham,2000,4822,5300
TLF14,Nottingham,2001,5111,5617
TLF14,Nottingham,2002,5411,5947
TLF14,Nottingham,2003,5757,6324
TLF14,Nottingham,2004,6297,6907
TLF14,Nottingham,2005,6657,7282
TLF14,Nottingham,2006,7128,7782
TLF14,Nottingham,2007,7393,8059
TLF14,Nottingham,2008,7609,8276
TLF14,Nottingham,2009,7574,8185
TLF14,Nottingham,2010,7883,8561
TLF14,Nottingham,2011,8220,8978
TLF14,Nottingham,2012,8458,9268
TLF14,Nottingham,2013,8591,9412
TLF14,Nottingham,2014,9175,10061
TLF14,Nottingham,2015,9342,10280
TLF14,Nottingham,2016,9665,10658
TLF14,Nottingham,2017,10130,11149
TLF14,Nottingham,2018,10317,11390
TLF14,Nottingham,2019,10456,11505
TLF14,Nottingham,2020,10146,11094
TLF14,Nottingham,2021,10516,11534
TLF14,Nottingham,2022,11714,12951
TLF14,Nottingham,2023,12900,14105
TLF15,North Nottinghamshire,1998,4970,5670
TLF15,North Nottinghamshire,1999,5136,5891
TLF15,North Nottinghamshire,2000,5224,5999
TLF15,North Nottinghamshire,2001,5339,6148
TLF15,North Nottinghamshire,2002,5562,6423
TLF15,North Nottinghamshire,2003,5748,6668
TLF15,North Nottinghamshire,2004,6045,7016
TLF15,North Nottinghamshire,2005,6344,7349
TLF15,North Nottinghamshire,2006,6609,7662
TLF15,North Nottinghamshire,2007,6852,7923
TLF15,North Nottinghamshire,2008,7026,8096
TLF15,North Nottinghamshire,2009,6849,7827
TLF15,North Nottinghamshire,2010,7079,8153
TLF15,North Nottinghamshire,2011,7296,8491
TLF15,North Nottinghamshire,2012,7511,8775
TLF15,North Nottinghamshire,2013,7743,9007
TLF15,North Nottinghamshire,2014,7909,9255
TLF15,North Nottinghamshire,2015,8194,9615
TLF15,North Nottinghamshire,2016,8332,9832
TLF15,North Nottinghamshire,2017,8579,10132
TLF15,North Nottinghamshire,2018,8877,10507
TLF15,North Nottinghamshire,2019,9264,10863
TLF15,North Nottinghamshire,2020,9188,10608
TLF15,North Nottinghamshire,2021,9641,11219
TLF15,North Nottinghamshire,2022,10513,12318
TLF15,North Nottinghamshire,2023,11309,12982
TLF16,South Nottinghamshire,1998,3364,3891
TLF16,South Nottinghamshire,1999,3487,4061
TLF16,South Nottinghamshire,2000,3505,4112
TLF16,South Nottinghamshire,2001,3644,4262
TLF16,South Nottinghamshire,2002,3764,4397
TLF16,South Nottinghamshire,2003,3861,4524
TLF16,South Nottinghamshire,2004,4046,4760
TLF16,South Nottinghamshire,2005,4315,5045
TLF16,South Nottinghamshire,2006,4490,5247
TLF16,South Nottinghamshire,2007,4712,5489
