House of Commons General Election 2024 results by constituency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Note 1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONS ID,ONS region ID,Constituency name,Region name,Country name,Constituency type,Member first name,Member surname,Member gender,Result,First party,Second party,Electorate,Valid votes,Invalid votes,Majority,Con,Lab,LD,RUK,Green,SNP,PC,DUP,SF,SDLP,UUP,APNI,All other candidates,Of which other winner,
E14001566,E12000005,Warwick and Leamington,West Midlands,England,County,Matt,Western,Male,Lab hold,Lab,Con,"76,294","49,198",245,"12,412","11,563","23,975","3,881","5,154","4,471",0,0,0,0,0,0,0,154,0,
E14001567,E12000001,Washington and Gateshead South,North East,England,Borough,Sharon,Hodgson,Female,Lab hold,Lab,RUK,"70,972","37,021",100,"6,913","4,654","17,682","1,602","10,769","1,687",0,0,0,0,0,0,0,627,0,
E14001568,E12000006,Watford,East of England,England,Borough,Matt,Turmaine,Male,Lab gain from Con,Lab,Con,"73,100","44,455",192,"4,723","10,985","15,708","7,577","4,930","2,428",0,0,0,0,0,0,0,"2,827",0,
E14001569,E12000006,Waveney Valley,East of England,England,County,Adrian,Ramsay,Male,Green gain from Con,Green,Con,"73,056","49,072",131,"5,594","14,873","4,621","1,214","7,779","20,467",0,0,0,0,0,0,0,118,0,
E14001570,E12000008,Weald of Kent,South East,England,County,Katie,Lam,Female,Con hold,Con,Lab,"75,987","50,712",257,"8,422","20,202","11,780","3,975","10,208","4,547",0,0,0,0,0,0,0,0,0,
E14001571,E12000004,Wellingborough and Rushden,East Midlands,England,County,Gen,Kitchen,Female,Lab gain from Con,Lab,Con,"77,542","43,985",145,"5,486","12,248","17,734","1,570","9,456","2,704",0,0,0,0,0,0,0,273,0,
E14001572,E12000009,Wells and Mendip Hills,South West,England,County,Tessa,Munt,Female,LD gain from Con,LD,Con,"73,538","50,368",149,"11,121","12,501","3,527","23,622","6,611","2,068",0,0,0,0,0,0,0,"2,039",0,
E14001573,E12000006,Welwyn Hatfield,East of England,England,County,Andrew,Lewin,Male,Lab gain from Con,Lab,Con,"75,259","48,455",192,"3,799","16,078","19,877","3,117","6,397","2,986",0,0,0,0,0,0,0,0,0,
S14000111,S92000003,West Aberdeenshire and Kincardine,Scotland,Scotland,County,Andrew,Bowie,Male,Con hold,Con,SNP,"72,994","48,958",161,"3,441","17,428","6,397","6,342","3,497","1,032","13,987",0,0,0,0,0,0,275,0,
E14001574,E12000005,West Bromwich,West Midlands,England,Borough,Sarah,Coombes,Female,Lab gain from Con,Lab,Con,"74,025","36,481",136,"9,554","7,318","16,872","1,314","7,101","2,036",0,0,0,0,0,0,0,"1,840",0,
E14001575,E12000009,West Dorset,South West,England,County,Edward,Morello,Male,LD gain from Con,LD,Con,"75,998","52,605",618,"7,789","19,210","3,086","26,999",0,"2,288",0,0,0,0,0,0,0,"1,022",0,
S14000106,S92000003,West Dunbartonshire,Scotland,Scotland,County,Douglas,McAllister,Male,Lab gain from SNP,Lab,SNP,"69,074","39,584",123,"6,010","1,474","19,312",839,"2,770","1,496","13,302",0,0,0,0,0,0,391,0,
E14001576,E12000007,West Ham and Beckton,London,England,Borough,James,Asser,Male,Lab hold,Lab,NIP,"78,964","36,348",149,"9,254","3,781","16,434","1,606","2,800","3,897",0,0,0,0,0,0,0,"7,830",0,
E14001577,E12000002,West Lancashire,North West,England,County,Ashley,Dalton,Female,Lab hold,Lab,Con,"74,081","44,200",224,"13,625","8,680","22,305","2,043","7,909","3,263",0,0,0,0,0,0,0,0,0,
E14001578,E12000006,West Suffolk,East of England,England,County,Nick,Timothy,Male,Con hold,Con,Lab,"77,145","46,161",173,"3,247","15,814","12,567","4,284","9,623","2,910",0,0,0,0,0,0,0,963,0,
N05000018,N92000002,West Tyrone,Northern Ireland,Northern Ireland,County,Órfhlaith,Begley,Female,SF hold,SF,DUP,"74,269","43,695",262,"15,917",91,0,0,0,0,0,0,"6,794","22,711","5,821","2,683","2,287","3,308",0,
E14001579,E12000005,West Worcestershire,West Midlands,England,County,Harriett,Baldwin,Female,Con hold,Con,LD,"79,246","54,687",191,"6,547","19,783","8,335","13,236","7,902","5,068",0,0,0,0,0,0,0,363,0,
E14001580,E12000002,Westmorland and Lonsdale,North West,England,County,Tim,Farron,Male,LD gain from Con,LD,Con,"72,029","49,533",115,"21,472","9,589","2,306","31,061","4,842","1,486",0,0,0,0,0,0,0,249,0,
E14001581,E12000009,Weston-super-Mare,South West,England,County,Daniel,Aldridge,Male,Lab gain from Con,Lab,Con,"71,396","42,390",143,"4,409","11,901","16,310","3,756","7,735","2,688",0,0,0,0,0,0,0,0,0,
E14001582,E12000003,Wetherby and Easingwold,Yorkshire and The Humber,England,County,Alec,Shelbrooke,Male,Con hold,Con,Lab,"74,314","52,259",171,"4,846","20,597","15,751","3,351","7,288","4,529",0,0,0,0,0,0,0,743,0,
E14001583,E12000002,Whitehaven and Workington,North West,England,County,Josh,MacAlister,Male,Lab gain from Con,Lab,RUK,"73,198","41,840",159,"13,286","8,455","22,173","1,118","8,887","1,207",0,0,0,0,0,0,0,0,0,
E14001584,E12000002,Widnes and Halewood,North West,England,County,Derek,Twigg,Male,Lab hold,Lab,RUK,"70,161","38,116",95,"16,425","3,507","23,484","1,593","7,059","2,058",0,0,0,0,0,0,0,415,0,
E14001585,E12000002,Wigan,North West,England,County,Lisa,Nandy,Female,Lab hold,Lab,RUK,"77,538","40,899",124,"9,549","4,310","19,401","1,692","9,852","1,629",0,0,0,0,0,0,0,"4,015",0,
E14001586,E12000007,Wimbledon,London,England,Borough,Paul,Kohler,Male,LD gain from Con,LD,Con,"76,334","54,985",171,"12,610","12,180","11,733","24,790","3,221","2,442",0,0,0,0,0,0,0,619,0,
E14001587,E12000008,Winchester,South East,England,County,Danny,Chambers,Male,LD gain from Con,LD,Con,"78,289","57,076",185,"13,821","16,118","3,023","29,939","4,797","2,740",0,0,0,0,0,0,0,459,0,
E14001588,E12000008,Windsor,South East,England,County,Jack,Rankin,Male,Con hold,Con,Lab,"73,334","45,246",173,"6,457","16,483","10,026","9,539","4,660","2,288",0,0,0,0,0,0,0,"2,250",0,
E14001589,E12000002,Wirral West,North West,England,County,Matthew,Patrick,Male,Lab hold,Lab,Con,"72,838","49,951",187,"9,998","13,158","23,156","3,055","6,422","4,160",0,0,0,0,0,0,0,0,0,
E14001590,E12000006,Witham,East of England,England,County,Priti,Patel,Female,Con hold,Con,Lab,"78,991","50,603",171,"5,145","18,827","13,682","3,439","9,870","3,539",0,0,0,0,0,0,0,"1,246",0,
E14001591,E12000008,Witney,South East,England,County,Charles,Maynard,Male,LD gain from Con,LD,Con,"75,448","50,584",158,"4,339","16,493","4,773","20,832","6,307","1,661",0,0,0,0,0,0,0,518,0,
E14001592,E12000008,Woking,South East,England,Borough,Will,Forster,Male,LD gain from Con,LD,Con,"72,969","48,145",171,"11,246","12,773","4,444","24,019","4,888","1,853",0,0,0,0,0,0,0,168,0,
E14001593,E12000008,Wokingham,South East,England,County,Clive,Jones,Male,LD gain from Con,LD,Con,"75,082","53,999",199,"8,345","17,398","3,631","25,743","5,274","1,953",0,0,0,0,0,0,0,0,0,
E14001594,E12000005,Wolverhampton North East,West Midlands,England,Borough,Sureena,Brackenridge,Female,Lab gain from Con,Lab,Con,"70,715","33,289",107,"5,422","8,860","14,282","1,002","7,721","1,424",0,0,0,0,0,0,0,0,0,
E14001595,E12000005,Wolverhampton South East,West Midlands,England,Borough,Pat,McFadden,Male,Lab hold,Lab,RUK,"77,473","33,382",129,"9,188","5,654","16,800",758,"7,612","1,643",0,0,0,0,0,0,0,915,0,
E14001596,E12000005,Wolverhampton West,West Midlands,England,Borough,Warinder,Juss,Male,Lab gain from Con,Lab,Con,"77,851","43,657",153,"7,868","11,463","19,331","1,376","6,078","2,550",0,0,0,0,0,0,0,"2,859",0,
E14001597,E12000005,Worcester,West Midlands,England,Borough,Tom,Collins,Male,Lab gain from Con,Lab,Con,"74,931","46,036",179,"7,116","11,506","18,622","3,986","6,723","4,789",0,0,0,0,0,0,0,410,0,
E14001598,E12000002,Worsley and Eccles,North West,England,County,Michael,Wheeler,Male,Lab hold,Lab,RUK,"78,643","42,543",164,"11,091","6,791","20,277","1,851","9,186","3,283",0,0,0,0,0,0,0,"1,155",0,
E14001599,E12000008,Worthing West,South East,England,County,Beccy,Cooper,Female,Lab gain from Con,Lab,Con,"77,039","50,997",178,"3,949","16,570","20,519","2,708","7,562","3,274",0,0,0,0,0,0,0,364,0,
W07000111,W92000004,Wrexham,Wales,Wales,County,Andrew,Ranger,Male,Lab gain from Con,Lab,Con,"70,269","40,373",128,"5,948","9,888","15,836","1,777","6,915","1,339",0,"4,138",0,0,0,0,0,480,0,
E14001600,E12000008,Wycombe,South East,England,County,Emma,Reynolds,Female,Lab gain from Con,Lab,Con,"73,415","44,637",174,"4,591","11,444","16,035","4,236","4,769","2,193",0,0,0,0,0,0,0,"5,960",0,
E14001601,E12000005,Wyre Forest,West Midlands,England,County,Mark,Garnier,Male,Con hold,Con,Lab,"77,329","45,158",137,812,"14,489","13,677","2,809","9,682","2,443",0,0,0,0,0,0,0,"2,058",0,
E14001602,E12000002,Wythenshawe and Sale East,North West,England,Borough,Mike,Kane,Male,Lab hold,Lab,RUK,"77,767","39,132",142,"14,610","5,392","20,596","1,985","5,986","4,133",0,0,0,0,0,0,0,"1,040",0,
E14001603,E12000009,Yeovil,South West,England,County,Adam,Dance,Male,LD gain from Con,LD,Con,"79,918","48,952",109,"12,268","11,497","3,002","23,765","7,677","2,403",0,0,0,0,0,0,0,608,0,
W07000112,W92000004,Ynys Môn,Wales,Wales,County,Llinos,Medi,Female,PC gain from Con,PC,Con,"53,141","32,628",79,637,"9,953","7,619",439,"3,223",604,0,"10,590",0,0,0,0,0,200,0,
E14001604,E12000003,York Central,Yorkshire and The Humber,England,Borough,Rachael,Maskell,Female,Lab hold,Lab,Con,"79,557","43,323",228,"19,154","5,383","24,537","3,051","4,721","5,185",0,0,0,0,0,0,0,446,0,
E14001605,E12000003,York Outer,Yorkshire and The Humber,England,County,Luke,Charters,Male,Lab gain from Con,Lab,Con,"76,228","51,106",184,"9,391","13,770","23,161","5,496","5,912","2,212",0,0,0,0,0,0,0,555,0,
